prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
437,gpt-4.1-mini,right,in-front-right,0,medium,5.46,5
438,gpt-4.1-mini,right,in-front,0,medium,3.03,5
439,gpt-4.1-mini,right,in-front,0,medium,2.39,5
440,gpt-4.1-mini,right,behind,0,medium,2.83,5
441,gpt-4.1-mini,right,in-front,0,medium,6.57,5
442,gpt-4.1-mini,right,right,1,medium,8.90,5
443,gpt-4.1-mini,right,left,0,medium,2.89,5
444,gpt-4.1-mini,right,in-front,0,medium,2.19,5
445,gpt-4.1-mini,right,in-front,0,medium,1.71,5
446,gpt-4.1-mini,right,behind,0,medium,3.61,5
447,gpt-4.1-mini,right,in-front-left,0,medium,6.19,5
448,gpt-4.1-mini,right,left,0,medium,3.16,5
449,gpt-4.1-mini,right,right,1,medium,4.55,5
450,gpt-4.1-mini,right,behind,0,medium,2.61,5
451,gpt-4.1-mini,left,in-front-right,0,medium,4.11,5
452,gpt-4.1-mini,left,left,1,medium,5.46,5
453,gpt-4.1-mini,left,in-front,0,medium,3.25,5
454,gpt-4.1-mini,left,left,1,medium,4.39,5
455,gpt-4.1-mini,left,in-front-right,0,medium,6.71,5
456,gpt-4.1-mini,left,in-front,0,medium,5.04,5
457,gpt-4.1-mini,left,in-front,0,medium,5.19,5
458,gpt-4.1-mini,left,left,1,medium,6.59,5
459,gpt-4.1-mini,left,in-front-right,0,medium,9.34,5
460,gpt-4.1-mini,left,in-front,0,medium,5.84,5
461,gpt-4.1-mini,left,in-front-right,0,medium,11.61,5
462,gpt-4.1-mini,left,left,1,medium,1.62,5
463,gpt-4.1-mini,left,in-front,0,medium,3.39,5
464,gpt-4.1-mini,left,left,1,medium,9.42,5
465,gpt-4.1-mini,left,left,1,medium,5.87,5
466,gpt-4.1-mini,left,in-front-right,0,medium,8.09,5
467,gpt-4.1-mini,left,right,0,medium,3.86,5
468,gpt-4.1-mini,left,in-front,0,medium,4.97,5
469,gpt-4.1-mini,left,right,0,medium,3.54,5
470,gpt-4.1-mini,left,behind,0,medium,11.20,5
471,gpt-4.1-mini,left,right,0,medium,2.57,5
472,gpt-4.1-mini,left,in-front,0,medium,2.29,5
473,gpt-4.1-mini,left,in-front,0,medium,9.46,5
474,gpt-4.1-mini,left,left,1,medium,2.24,5
475,gpt-4.1-mini,left,left,1,medium,3.14,5
476,gpt-4.1-mini,left,right,0,medium,2.39,5
477,gpt-4.1-mini,left,in-front,0,medium,4.00,5
478,gpt-4.1-mini,left,left,1,medium,1.53,5
479,gpt-4.1-mini,left,left,1,medium,3.28,5
480,gpt-4.1-mini,left,in-front,0,medium,8.26,5
481,gpt-4.1-mini,left,in-front,0,medium,6.53,5
482,gpt-4.1-mini,left,left,1,medium,3.78,5
483,gpt-4.1-mini,left,in-front,0,medium,4.07,5
484,gpt-4.1-mini,left,right,0,medium,8.85,5
485,gpt-4.1-mini,left,right,0,medium,2.81,5
486,gpt-4.1-mini,left,left,1,medium,4.26,5
487,gpt-4.1-mini,left,in-front-left,0,medium,6.12,5
488,gpt-4.1-mini,left,in-front,0,medium,4.78,5
489,gpt-4.1-mini,left,behind,0,medium,7.73,5
490,gpt-4.1-mini,left,left,1,medium,3.18,5
491,gpt-4.1-mini,left,in-front,0,medium,2.46,5
492,gpt-4.1-mini,left,left,1,medium,3.18,5
493,gpt-4.1-mini,left,right,0,medium,3.56,5
494,gpt-4.1-mini,left,in-front,0,medium,3.20,5
495,gpt-4.1-mini,left,behind,0,medium,11.71,5
496,gpt-4.1-mini,left,in-front,0,medium,6.69,5
497,gpt-4.1-mini,left,in-front-right,0,medium,5.00,5
498,gpt-4.1-mini,left,left,1,medium,2.42,5
499,gpt-4.1-mini,left,in-front,0,medium,7.40,5
500,gpt-4.1-mini,left,right,0,medium,2.72,5
501,gpt-4.1-mini,in-front-right,behind,0,medium,5.87,5
502,gpt-4.1-mini,in-front-right,right,0,medium,1.51,5
503,gpt-4.1-mini,in-front-right,in-front,0,medium,5.07,5
504,gpt-4.1-mini,in-front-right,right,0,medium,1.95,5
505,gpt-4.1-mini,in-front-right,in-front,0,medium,4.48,5
506,gpt-4.1-mini,in-front-right,left,0,medium,2.67,5
507,gpt-4.1-mini,in-front-right,in-front-left,0,medium,2.87,5
508,gpt-4.1-mini,in-front-right,in-front,0,medium,4.75,5
509,gpt-4.1-mini,in-front-right,in-front,0,medium,3.19,5
510,gpt-4.1-mini,in-front-right,right,0,medium,2.28,5
511,gpt-4.1-mini,in-front-right,left,0,medium,6.51,5
512,gpt-4.1-mini,in-front-right,in-front,0,medium,3.98,5
513,gpt-4.1-mini,in-front-right,right,0,medium,5.02,5
514,gpt-4.1-mini,in-front-right,in-front,0,medium,3.71,5
515,gpt-4.1-mini,in-front-right,in-front,0,medium,4.08,5
516,gpt-4.1-mini,in-front-right,right,0,medium,3.47,5
517,gpt-4.1-mini,in-front-right,in-front-right,1,medium,3.45,5
518,gpt-4.1-mini,in-front-right,behind,0,medium,5.17,5
519,gpt-4.1-mini,in-front-right,right,0,medium,5.25,5
520,gpt-4.1-mini,in-front-right,behind,0,medium,2.93,5
521,gpt-4.1-mini,in-front-right,behind,0,medium,2.87,5
522,gpt-4.1-mini,in-front-right,in-front-right,1,medium,3.35,5
523,gpt-4.1-mini,in-front-right,in-front,0,medium,2.89,5
524,gpt-4.1-mini,in-front-right,in-front,0,medium,4.30,5
525,gpt-4.1-mini,in-front-right,behind,0,medium,4.24,5
526,gpt-4.1-mini,in-front-right,left,0,medium,3.24,5
527,gpt-4.1-mini,in-front-right,left,0,medium,5.44,5
528,gpt-4.1-mini,in-front-right,in-front,0,medium,3.16,5
529,gpt-4.1-mini,in-front-right,in-front-right,1,medium,4.66,5
530,gpt-4.1-mini,in-front-right,in-front,0,medium,6.04,5
531,gpt-4.1-mini,in-front-right,in-front,0,medium,3.43,5
532,gpt-4.1-mini,in-front-right,left,0,medium,4.48,5
533,gpt-4.1-mini,in-front-right,in-front,0,medium,4.19,5
534,gpt-4.1-mini,in-front-right,left,0,medium,5.75,5
535,gpt-4.1-mini,in-front-right,in-front,0,medium,6.34,5
536,gpt-4.1-mini,in-front-right,in-front,0,medium,2.72,5
537,gpt-4.1-mini,in-front-right,in-front-right,1,medium,5.05,5
538,gpt-4.1-mini,in-front-right,in-front-left,0,medium,4.91,5
539,gpt-4.1-mini,in-front-right,left,0,medium,8.74,5
540,gpt-4.1-mini,in-front-right,in-front,0,medium,6.41,5
541,gpt-4.1-mini,in-front-right,behind,0,medium,4.32,5
542,gpt-4.1-mini,in-front-right,in-front,0,medium,2.53,5
543,gpt-4.1-mini,in-front-right,left,0,medium,3.02,5
544,gpt-4.1-mini,in-front-right,left,0,medium,5.53,5
545,gpt-4.1-mini,in-front-right,right,0,medium,1.89,5
546,gpt-4.1-mini,in-front-right,right,0,medium,3.00,5
547,gpt-4.1-mini,in-front-right,in-front,0,medium,2.86,5
548,gpt-4.1-mini,in-front-right,in-front,0,medium,3.61,5
549,gpt-4.1-mini,in-front-right,in-front,0,medium,2.71,5
550,gpt-4.1-mini,in-front-right,in-front,0,medium,2.08,5
551,gpt-4.1-mini,behind-right,left,0,medium,2.60,5
552,gpt-4.1-mini,behind-right,in-front-right,0,medium,4.31,5
553,gpt-4.1-mini,behind-right,in-front,0,medium,3.37,5
554,gpt-4.1-mini,behind-right,in-front,0,medium,4.08,5
555,gpt-4.1-mini,behind-right,in-front,0,medium,3.80,5
556,gpt-4.1-mini,behind-right,left,0,medium,8.31,5
557,gpt-4.1-mini,behind-right,behind,0,medium,2.40,5
558,gpt-4.1-mini,behind-right,in-front,0,medium,2.94,5
559,gpt-4.1-mini,behind-right,right,0,medium,3.84,5
560,gpt-4.1-mini,behind-right,left,0,medium,2.47,5
561,gpt-4.1-mini,behind-right,right,0,medium,2.69,5
562,gpt-4.1-mini,behind-right,right,0,medium,2.42,5
563,gpt-4.1-mini,behind-right,behind,0,medium,2.46,5
564,gpt-4.1-mini,behind-right,in-front,0,medium,5.09,5
565,gpt-4.1-mini,behind-right,right,0,medium,2.09,5
566,gpt-4.1-mini,behind-right,right,0,medium,4.79,5
567,gpt-4.1-mini,behind-right,left,0,medium,3.23,5
568,gpt-4.1-mini,behind-right,behind,0,medium,2.84,5
569,gpt-4.1-mini,behind-right,left,0,medium,3.21,5
570,gpt-4.1-mini,behind-right,right,0,medium,6.45,5
571,gpt-4.1-mini,behind-right,left,0,medium,4.76,5
572,gpt-4.1-mini,behind-right,right,0,medium,3.53,5
573,gpt-4.1-mini,behind-right,in-front,0,medium,3.23,5
574,gpt-4.1-mini,behind-right,left,0,medium,4.90,5
575,gpt-4.1-mini,behind-right,in-front,0,medium,2.76,5
576,gpt-4.1-mini,behind-right,in-front,0,medium,2.82,5
577,gpt-4.1-mini,behind-right,in-front,0,medium,3.23,5
578,gpt-4.1-mini,behind-right,left,0,medium,4.61,5
579,gpt-4.1-mini,behind-right,in-front,0,medium,9.21,5
580,gpt-4.1-mini,behind-right,left,0,medium,2.23,5
581,gpt-4.1-mini,behind-right,left,0,medium,4.12,5
582,gpt-4.1-mini,behind-right,in-front,0,medium,2.73,5
583,gpt-4.1-mini,behind-right,in-front-right,0,medium,5.08,5
584,gpt-4.1-mini,behind-right,left,0,medium,3.26,5
585,gpt-4.1-mini,behind-right,in-front-right,0,medium,6.36,5
586,gpt-4.1-mini,behind-right,behind,0,medium,3.47,5
587,gpt-4.1-mini,behind-right,left,0,medium,8.08,5
588,gpt-4.1-mini,behind-right,left,0,medium,8.02,5
589,gpt-4.1-mini,behind-right,behind,0,medium,4.98,5
590,gpt-4.1-mini,behind-right,in-front,0,medium,3.31,5
591,gpt-4.1-mini,behind-right,in-front-right,0,medium,7.26,5
592,gpt-4.1-mini,behind-right,in-front,0,medium,2.13,5
593,gpt-4.1-mini,behind-right,in-front,0,medium,4.51,5
594,gpt-4.1-mini,behind-right,right,0,medium,2.10,5
595,gpt-4.1-mini,behind-right,behind,0,medium,2.54,5
596,gpt-4.1-mini,behind-right,in-front,0,medium,3.04,5
597,gpt-4.1-mini,behind-right,in-front-right,0,medium,5.37,5
598,gpt-4.1-mini,behind-right,in-front,0,medium,3.27,5
599,gpt-4.1-mini,behind-right,behind,0,medium,5.99,5
600,gpt-4.1-mini,behind-right,in-front,0,medium,2.39,5
601,gpt-4.1-mini,in-front-left,in-front,0,medium,5.44,5
602,gpt-4.1-mini,in-front-left,right,0,medium,3.27,5
603,gpt-4.1-mini,in-front-left,left,0,medium,5.67,5
604,gpt-4.1-mini,in-front-left,in-front,0,medium,3.44,5
605,gpt-4.1-mini,in-front-left,in-front,0,medium,2.95,5
606,gpt-4.1-mini,in-front-left,in-front,0,medium,2.41,5
607,gpt-4.1-mini,in-front-left,left,0,medium,4.95,5
608,gpt-4.1-mini,in-front-left,in-front,0,medium,2.69,5
609,gpt-4.1-mini,in-front-left,in-front-left,1,medium,3.69,5
610,gpt-4.1-mini,in-front-left,in-front,0,medium,2.69,5
611,gpt-4.1-mini,in-front-left,behind,0,medium,4.73,5
612,gpt-4.1-mini,in-front-left,in-front,0,medium,2.59,5
613,gpt-4.1-mini,in-front-left,in-front,0,medium,2.38,5
614,gpt-4.1-mini,in-front-left,right,0,medium,3.35,5
615,gpt-4.1-mini,in-front-left,in-front,0,medium,4.12,5
616,gpt-4.1-mini,in-front-left,in-front,0,medium,2.29,5
617,gpt-4.1-mini,in-front-left,in-front-left,1,medium,5.05,5
618,gpt-4.1-mini,in-front-left,in-front,0,medium,5.17,5
619,gpt-4.1-mini,in-front-left,left,0,medium,2.44,5
620,gpt-4.1-mini,in-front-left,right,0,medium,2.81,5
621,gpt-4.1-mini,in-front-left,behind,0,medium,2.53,5
622,gpt-4.1-mini,in-front-left,left,0,medium,2.50,5
623,gpt-4.1-mini,in-front-left,left,0,medium,5.85,5
624,gpt-4.1-mini,in-front-left,behind,0,medium,2.21,5
625,gpt-4.1-mini,in-front-left,in-front-right,0,medium,5.06,5
626,gpt-4.1-mini,in-front-left,in-front-right,0,medium,7.55,5
627,gpt-4.1-mini,in-front-left,left,0,medium,3.71,5
628,gpt-4.1-mini,in-front-left,left,0,medium,5.58,5
629,gpt-4.1-mini,in-front-left,right,0,medium,1.77,5
630,gpt-4.1-mini,in-front-left,behind,0,medium,6.24,5
631,gpt-4.1-mini,in-front-left,left,0,medium,2.84,5
632,gpt-4.1-mini,in-front-left,left,0,medium,3.01,5
633,gpt-4.1-mini,in-front-left,in-front,0,medium,2.84,5
634,gpt-4.1-mini,in-front-left,in-front,0,medium,2.70,5
635,gpt-4.1-mini,in-front-left,in-front-left,1,medium,4.10,5
636,gpt-4.1-mini,in-front-left,left,0,medium,1.81,5
637,gpt-4.1-mini,in-front-left,left,0,medium,3.80,5
638,gpt-4.1-mini,in-front-left,in-front,0,medium,2.67,5
639,gpt-4.1-mini,in-front-left,in-front,0,medium,2.37,5
640,gpt-4.1-mini,in-front-left,in-front,0,medium,4.10,5
641,gpt-4.1-mini,in-front-left,in-front,0,medium,3.36,5
642,gpt-4.1-mini,in-front-left,left,0,medium,4.10,5
643,gpt-4.1-mini,in-front-left,in-front,0,medium,3.04,5
644,gpt-4.1-mini,in-front-left,left,0,medium,3.87,5
645,gpt-4.1-mini,in-front-left,in-front,0,medium,2.37,5
646,gpt-4.1-mini,in-front-left,right,0,medium,5.80,5
647,gpt-4.1-mini,in-front-left,in-front,0,medium,3.24,5
648,gpt-4.1-mini,in-front-left,left,0,medium,2.29,5
649,gpt-4.1-mini,in-front-left,in-front,0,medium,5.78,5
650,gpt-4.1-mini,in-front-left,in-front,0,medium,4.45,5
651,gpt-4.1-mini,in-front,left,0,medium,6.20,5
652,gpt-4.1-mini,in-front,in-front,1,medium,7.36,5
653,gpt-4.1-mini,in-front,left,0,medium,3.77,5
654,gpt-4.1-mini,in-front,left,0,medium,2.98,5
655,gpt-4.1-mini,in-front,in-front,1,medium,5.68,5
656,gpt-4.1-mini,in-front,in-front,1,medium,4.79,5
657,gpt-4.1-mini,in-front,in-front,1,medium,4.71,5
658,gpt-4.1-mini,in-front,in-front,1,medium,1.94,5
659,gpt-4.1-mini,in-front,in-front,1,medium,3.32,5
660,gpt-4.1-mini,in-front,right,0,medium,5.22,5
661,gpt-4.1-mini,in-front,in-front,1,medium,5.79,5
662,gpt-4.1-mini,in-front,left,0,medium,2.85,5
663,gpt-4.1-mini,in-front,right,0,medium,3.52,5
664,gpt-4.1-mini,in-front,in-front,1,medium,3.37,5
665,gpt-4.1-mini,in-front,left,0,medium,3.43,5
666,gpt-4.1-mini,in-front,in-front,1,medium,2.52,5
667,gpt-4.1-mini,in-front,in-front,1,medium,5.18,5
668,gpt-4.1-mini,in-front,in-front,1,medium,1.83,5
669,gpt-4.1-mini,in-front,in-front,1,medium,3.84,5
670,gpt-4.1-mini,in-front,behind,0,medium,8.17,5
671,gpt-4.1-mini,in-front,in-front,1,medium,5.17,5
672,gpt-4.1-mini,in-front,in-front,1,medium,3.78,5
673,gpt-4.1-mini,in-front,in-front,1,medium,7.77,5
674,gpt-4.1-mini,in-front,in-front,1,medium,4.66,5
675,gpt-4.1-mini,in-front,in-front,1,medium,4.70,5
676,gpt-4.1-mini,in-front,left,0,medium,2.65,5
677,gpt-4.1-mini,in-front,in-front,1,medium,4.18,5
678,gpt-4.1-mini,in-front,behind,0,medium,5.40,5
679,gpt-4.1-mini,in-front,in-front,1,medium,6.43,5
680,gpt-4.1-mini,in-front,in-front-right,0,medium,5.19,5
681,gpt-4.1-mini,in-front,in-front,1,medium,5.87,5
682,gpt-4.1-mini,in-front,left,0,medium,5.34,5
683,gpt-4.1-mini,in-front,right,0,medium,3.82,5
684,gpt-4.1-mini,in-front,in-front-right,0,medium,4.64,5
685,gpt-4.1-mini,in-front,in-front,1,medium,6.82,5
686,gpt-4.1-mini,in-front,in-front,1,medium,4.03,5
687,gpt-4.1-mini,in-front,in-front,1,medium,3.55,5
688,gpt-4.1-mini,in-front,in-front,1,medium,2.51,5
689,gpt-4.1-mini,in-front,in-front,1,medium,2.23,5
690,gpt-4.1-mini,in-front,left,0,medium,4.56,5
691,gpt-4.1-mini,in-front,behind,0,medium,4.30,5
692,gpt-4.1-mini,in-front,in-front,1,medium,1.92,5
693,gpt-4.1-mini,in-front,in-front,1,medium,2.95,5
694,gpt-4.1-mini,in-front,in-front-right,0,medium,7.93,5
695,gpt-4.1-mini,in-front,in-front,1,medium,3.30,5
696,gpt-4.1-mini,in-front,in-front,1,medium,3.01,5
697,gpt-4.1-mini,in-front,in-front,1,medium,2.30,5
698,gpt-4.1-mini,in-front,in-front-right,0,medium,5.22,5
699,gpt-4.1-mini,in-front,in-front,1,medium,3.24,5
700,gpt-4.1-mini,in-front,in-front,1,medium,5.36,5
701,gpt-4.1-mini,behind-left,in-front,0,medium,6.29,5
702,gpt-4.1-mini,behind-left,in-front-left,0,medium,5.30,5
703,gpt-4.1-mini,behind-left,in-front,0,medium,5.08,5
704,gpt-4.1-mini,behind-left,in-front,0,medium,3.13,5
705,gpt-4.1-mini,behind-left,in-front-right,0,medium,4.81,5
706,gpt-4.1-mini,behind-left,in-front,0,medium,2.95,5
707,gpt-4.1-mini,behind-left,right,0,medium,3.57,5
708,gpt-4.1-mini,behind-left,left,0,medium,1.99,5
709,gpt-4.1-mini,behind-left,in-front-right,0,medium,5.01,5
710,gpt-4.1-mini,behind-left,in-front,0,medium,2.63,5
711,gpt-4.1-mini,behind-left,in-front,0,medium,4.84,5
712,gpt-4.1-mini,behind-left,in-front-right,0,medium,5.12,5
713,gpt-4.1-mini,behind-left,in-front-right,0,medium,3.79,5
714,gpt-4.1-mini,behind-left,in-front-right,0,medium,8.59,5
715,gpt-4.1-mini,behind-left,in-front,0,medium,3.72,5
716,gpt-4.1-mini,behind-left,in-front-right,0,medium,4.06,5
717,gpt-4.1-mini,behind-left,behind,0,medium,5.99,5
718,gpt-4.1-mini,behind-left,in-front,0,medium,4.43,5
719,gpt-4.1-mini,behind-left,left,0,medium,3.65,5
720,gpt-4.1-mini,behind-left,behind,0,medium,2.62,5
721,gpt-4.1-mini,behind-left,in-front,0,medium,4.64,5
722,gpt-4.1-mini,behind-left,in-front,0,medium,4.57,5
723,gpt-4.1-mini,behind-left,left,0,medium,3.49,5
724,gpt-4.1-mini,behind-left,left,0,medium,3.99,5
725,gpt-4.1-mini,behind-left,right,0,medium,3.64,5
726,gpt-4.1-mini,behind-left,left,0,medium,2.16,5
727,gpt-4.1-mini,behind-left,in-front,0,medium,2.66,5
728,gpt-4.1-mini,behind-left,left,0,medium,3.94,5
729,gpt-4.1-mini,behind-left,right,0,medium,5.39,5
730,gpt-4.1-mini,behind-left,in-front,0,medium,3.24,5
731,gpt-4.1-mini,behind-left,left,0,medium,6.39,5
732,gpt-4.1-mini,behind-left,left,0,medium,2.38,5
733,gpt-4.1-mini,behind-left,in-front,0,medium,2.29,5
734,gpt-4.1-mini,behind-left,left,0,medium,3.58,5
735,gpt-4.1-mini,behind-left,right,0,medium,3.28,5
736,gpt-4.1-mini,behind-left,in-front,0,medium,5.32,5
737,gpt-4.1-mini,behind-left,in-front,0,medium,3.09,5
738,gpt-4.1-mini,behind-left,in-front-right,0,medium,3.61,5
739,gpt-4.1-mini,behind-left,in-front,0,medium,4.61,5
740,gpt-4.1-mini,behind-left,left,0,medium,1.90,5
741,gpt-4.1-mini,behind-left,in-front-right,0,medium,7.85,5
742,gpt-4.1-mini,behind-left,left,0,medium,1.64,5
743,gpt-4.1-mini,behind-left,in-front,0,medium,2.66,5
744,gpt-4.1-mini,behind-left,behind,0,medium,3.89,5
745,gpt-4.1-mini,behind-left,left,0,medium,2.73,5
746,gpt-4.1-mini,behind-left,in-front,0,medium,3.73,5
747,gpt-4.1-mini,behind-left,right,0,medium,2.11,5
748,gpt-4.1-mini,behind-left,in-front,0,medium,5.17,5
749,gpt-4.1-mini,behind-left,right,0,medium,3.02,5
750,gpt-4.1-mini,behind-left,in-front-right,0,medium,3.43,5
751,gpt-4.1-mini,behind,behind,1,medium,2.18,5
752,gpt-4.1-mini,behind,in-front,0,medium,5.60,5
753,gpt-4.1-mini,behind,in-front,0,medium,1.80,5
754,gpt-4.1-mini,behind,in-front,0,medium,2.24,5
755,gpt-4.1-mini,behind,behind,1,medium,6.40,5
756,gpt-4.1-mini,behind,in-front,0,medium,4.34,5
757,gpt-4.1-mini,behind,in-front,0,medium,3.08,5
758,gpt-4.1-mini,behind,behind,1,medium,1.76,5
759,gpt-4.1-mini,behind,in-front,0,medium,5.68,5
760,gpt-4.1-mini,behind,left,0,medium,5.05,5
761,gpt-4.1-mini,behind,in-front,0,medium,6.44,5
762,gpt-4.1-mini,behind,left,0,medium,1.41,5
763,gpt-4.1-mini,behind,behind,1,medium,3.17,5
764,gpt-4.1-mini,behind,behind,1,medium,4.36,5
765,gpt-4.1-mini,behind,left,0,medium,6.00,5
766,gpt-4.1-mini,behind,in-front,0,medium,3.06,5
767,gpt-4.1-mini,behind,behind,1,medium,1.94,5
768,gpt-4.1-mini,behind,in-front-right,0,medium,3.18,5
769,gpt-4.1-mini,behind,behind,1,medium,2.76,5
770,gpt-4.1-mini,behind,behind,1,medium,1.98,5
771,gpt-4.1-mini,behind,in-front,0,medium,2.79,5
772,gpt-4.1-mini,behind,in-front,0,medium,2.94,5
773,gpt-4.1-mini,behind,behind,1,medium,2.38,5
774,gpt-4.1-mini,behind,left,0,medium,2.66,5
775,gpt-4.1-mini,behind,in-front,0,medium,7.19,5
776,gpt-4.1-mini,behind,behind,1,medium,2.31,5
777,gpt-4.1-mini,behind,left,0,medium,5.65,5
778,gpt-4.1-mini,behind,behind,1,medium,5.85,5
779,gpt-4.1-mini,behind,in-front,0,medium,2.48,5
780,gpt-4.1-mini,behind,behind,1,medium,4.18,5
781,gpt-4.1-mini,behind,behind,1,medium,1.70,5
782,gpt-4.1-mini,behind,behind,1,medium,1.64,5
783,gpt-4.1-mini,behind,left,0,medium,2.49,5
784,gpt-4.1-mini,behind,left,0,medium,3.73,5
785,gpt-4.1-mini,behind,in-front,0,medium,2.06,5
786,gpt-4.1-mini,behind,in-front-left,0,medium,3.90,5
787,gpt-4.1-mini,behind,behind,1,medium,1.37,5
788,gpt-4.1-mini,behind,behind,1,medium,2.77,5
789,gpt-4.1-mini,behind,in-front,0,medium,1.73,5
790,gpt-4.1-mini,behind,right,0,medium,2.28,5
791,gpt-4.1-mini,behind,in-front,0,medium,1.68,5
792,gpt-4.1-mini,behind,left,0,medium,3.01,5
793,gpt-4.1-mini,behind,in-front,0,medium,4.95,5
794,gpt-4.1-mini,behind,in-front,0,medium,5.49,5
795,gpt-4.1-mini,behind,in-front,0,medium,4.76,5
796,gpt-4.1-mini,behind,in-front-left,0,medium,3.44,5
797,gpt-4.1-mini,behind,behind,1,medium,1.88,5
798,gpt-4.1-mini,behind,right,0,medium,5.47,5
799,gpt-4.1-mini,behind,behind,1,medium,2.11,5
800,gpt-4.1-mini,behind,in-front,0,medium,11.90,5
