prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size
384,o4-mini,in-front,in-front,1,medium,6.00,1796,0.0,42,10
385,o4-mini,in-front,in-front,1,medium,13.25,2626,0.0,42,10
386,o4-mini,in-front,in-front,1,medium,7.71,1992,0.0,42,10
387,o4-mini,in-front,in-front,1,medium,7.86,2120,0.0,42,10
388,o4-mini,in-front,in-front,1,medium,10.45,2438,0.0,42,10
389,o4-mini,in-front,in-front,1,medium,6.24,1798,0.0,42,10
390,o4-mini,in-front,in-front,1,medium,8.67,2182,0.0,42,10
391,o4-mini,in-front,in-front,1,medium,4.44,1668,0.0,42,10
392,o4-mini,in-front,in-front,1,medium,3.62,1604,0.0,42,10
393,o4-mini,in-front,in-front,1,medium,10.10,2310,0.0,42,10
394,o4-mini,in-front,in-front,1,medium,8.54,1988,0.0,42,10
395,o4-mini,in-front,in-front,1,medium,14.51,2566,0.0,42,10
396,o4-mini,in-front,in-front,1,medium,5.75,1796,0.0,42,10
397,o4-mini,in-front,in-front,1,medium,11.55,2374,0.0,42,10
398,o4-mini,in-front,in-front,1,medium,8.68,2056,0.0,42,10
399,o4-mini,in-front,in-front,1,medium,9.60,2306,0.0,42,10
400,o4-mini,in-front,in-front,1,medium,7.53,2056,0.0,42,10
401,o4-mini,left,in-front-left,0,medium,12.70,2624,0.0,42,10
402,o4-mini,left,behind-left,0,medium,6.76,1853,0.0,42,10
403,o4-mini,left,in-front-left,0,medium,12.18,2368,0.0,42,10
404,o4-mini,left,in-front-left,0,medium,8.29,1920,0.0,42,10
405,o4-mini,left,in-front-left,0,medium,7.83,1856,0.0,42,10
406,o4-mini,left,left,1,medium,24.94,4028,0.0,42,10
407,o4-mini,left,in-front-left,0,medium,10.55,2304,0.0,42,10
408,o4-mini,left,in-front-left,0,medium,8.50,2112,0.0,42,10
409,o4-mini,left,behind-left,0,medium,7.44,1918,0.0,42,10
410,o4-mini,left,left,1,medium,4.66,1595,0.0,42,10
411,o4-mini,left,in-front-right,0,medium,26.41,2240,0.0,42,10
412,o4-mini,left,in-front-left,0,medium,11.37,2176,0.0,42,10
413,o4-mini,left,in-front-left,0,medium,9.42,1919,0.0,42,10
414,o4-mini,left,in-front-left,0,medium,8.81,2176,0.0,42,10
415,o4-mini,left,behind-left,0,medium,13.21,2686,0.0,42,10
416,o4-mini,left,in-front-left,0,medium,13.00,2688,0.0,42,10
417,o4-mini,left,in-front-left,0,medium,9.83,2303,0.0,42,10
418,o4-mini,left,in-front-left,0,medium,56.45,2815,0.0,42,10
419,o4-mini,left,behind-left,0,medium,18.81,1982,0.0,42,10
420,o4-mini,left,in-front-left,0,medium,20.74,2175,0.0,42,10
421,o4-mini,left,behind-left,0,medium,24.78,3006,0.0,42,10
422,o4-mini,left,in-front-left,0,medium,22.46,3328,0.0,42,10
423,o4-mini,left,left,1,medium,15.64,2747,0.0,42,10
424,o4-mini,left,in-front-left,0,medium,9.06,2112,0.0,42,10
425,o4-mini,left,left,1,medium,22.64,3708,0.0,42,10
426,o4-mini,left,in-front-left,0,medium,7.32,1920,0.0,42,10
427,o4-mini,left,behind-left,0,medium,12.10,2430,0.0,42,10
428,o4-mini,left,in-front-left,0,medium,11.39,2304,0.0,42,10
429,o4-mini,left,in-front-left,0,medium,10.55,2112,0.0,42,10
430,o4-mini,left,left,1,medium,25.03,2684,0.0,42,10
431,o4-mini,left,in-front-left,0,medium,6.46,1856,0.0,42,10
432,o4-mini,left,in-front-left,0,medium,8.87,1983,0.0,42,10
433,o4-mini,left,behind-left,0,medium,17.01,2686,0.0,42,10
434,o4-mini,left,in-front-left,0,medium,8.49,2111,0.0,42,10
435,o4-mini,left,in-front-left,0,medium,13.04,2624,0.0,42,10
436,o4-mini,left,left,1,medium,23.00,2427,0.0,42,10
437,o4-mini,left,behind-left,0,medium,5.89,1790,0.0,42,10
438,o4-mini,left,in-front-left,0,medium,6.99,1983,0.0,42,10
439,o4-mini,left,in-front-left,0,medium,26.59,2367,0.0,42,10
440,o4-mini,left,left,1,medium,11.31,2428,0.0,42,10
441,o4-mini,left,left,1,medium,9.57,2236,0.0,42,10
442,o4-mini,left,in-front-left,0,medium,7.42,2048,0.0,42,10
443,o4-mini,left,left,1,medium,6.01,1788,0.0,42,10
444,o4-mini,left,in-front-left,0,medium,10.58,2431,0.0,42,10
445,o4-mini,left,in-front-left,0,medium,7.17,1919,0.0,42,10
446,o4-mini,left,behind-left,0,medium,12.13,2622,0.0,42,10
447,o4-mini,left,in-front-left,0,medium,10.30,2303,0.0,42,10
448,o4-mini,left,in-front-left,0,medium,6.75,1856,0.0,42,10
449,o4-mini,left,in-front-left,0,medium,14.34,2112,0.0,42,10
450,o4-mini,left,behind-left,0,medium,19.87,2174,0.0,42,10
451,o4-mini,in-front,in-front-left,0,medium,20.56,2944,0.0,42,10
452,o4-mini,in-front,in-front-right,0,medium,5.44,1792,0.0,42,10
453,o4-mini,in-front,in-front-left,0,medium,9.11,2048,0.0,42,10
454,o4-mini,in-front,in-front-right,0,medium,7.70,1919,0.0,42,10
455,o4-mini,in-front,in-front-right,0,medium,9.09,1983,0.0,42,10
456,o4-mini,in-front,in-front,1,medium,5.99,1790,0.0,42,10
457,o4-mini,in-front,in-front-left,0,medium,14.29,2880,0.0,42,10
458,o4-mini,in-front,in-front-right,0,medium,11.02,2432,0.0,42,10
459,o4-mini,in-front,in-front-right,0,medium,7.41,1920,0.0,42,10
460,o4-mini,in-front,in-front,1,medium,5.29,1662,0.0,42,10
461,o4-mini,in-front,in-front-right,0,medium,7.41,1984,0.0,42,10
462,o4-mini,in-front,in-front-left,0,medium,8.09,1792,0.0,42,10
463,o4-mini,in-front,in-front-right,0,medium,7.13,1920,0.0,42,10
464,o4-mini,in-front,in-front-left,0,medium,9.67,2176,0.0,42,10
465,o4-mini,in-front,in-front-right,0,medium,9.16,2048,0.0,42,10
466,o4-mini,in-front,in-front-right,0,medium,5.48,1664,0.0,42,10
467,o4-mini,in-front,in-front-left,0,medium,12.19,1920,0.0,42,10
468,o4-mini,in-front,in-front-left,0,medium,10.14,2304,0.0,42,10
469,o4-mini,in-front,in-front-right,0,medium,9.25,1981,0.0,42,10
470,o4-mini,in-front,in-front-left,0,medium,11.44,2495,0.0,42,10
471,o4-mini,in-front,in-front-left,0,medium,8.85,1792,0.0,42,10
472,o4-mini,in-front,in-front-left,0,medium,9.15,2048,0.0,42,10
473,o4-mini,in-front,in-front-right,0,medium,25.20,1855,0.0,42,10
474,o4-mini,in-front,in-front-right,0,medium,7.80,1984,0.0,42,10
475,o4-mini,in-front,in-front-left,0,medium,10.63,2240,0.0,42,10
476,o4-mini,in-front,in-front-right,0,medium,6.35,1791,0.0,42,10
477,o4-mini,in-front,in-front-left,0,medium,13.92,2176,0.0,42,10
478,o4-mini,in-front,in-front,1,medium,29.66,2430,0.0,42,10
479,o4-mini,in-front,in-front-left,0,medium,16.01,1856,0.0,42,10
480,o4-mini,in-front,in-front-left,0,medium,18.96,2240,0.0,42,10
481,o4-mini,in-front,in-front,1,medium,12.08,2494,0.0,42,10
482,o4-mini,in-front,in-front-right,0,medium,10.95,2112,0.0,42,10
483,o4-mini,in-front,in-front-left,0,medium,11.47,2369,0.0,42,10
484,o4-mini,in-front,in-front-right,0,medium,8.70,2112,0.0,42,10
485,o4-mini,in-front,in-front,1,medium,13.24,2558,0.0,42,10
486,o4-mini,in-front,in-front-left,0,medium,11.81,2112,0.0,42,10
487,o4-mini,in-front,in-front-right,0,medium,8.54,1856,0.0,42,10
488,o4-mini,in-front,in-front-right,0,medium,8.08,1920,0.0,42,10
489,o4-mini,in-front,in-front-right,0,medium,17.41,1919,0.0,42,10
490,o4-mini,in-front,in-front-right,0,medium,7.78,1856,0.0,42,10
491,o4-mini,in-front,in-front-left,0,medium,7.99,1856,0.0,42,10
492,o4-mini,in-front,in-front-left,0,medium,21.71,3071,0.0,42,10
493,o4-mini,in-front,in-front,1,medium,10.95,2174,0.0,42,10
494,o4-mini,in-front,in-front-left,0,medium,8.60,1920,0.0,42,10
495,o4-mini,in-front,in-front-right,0,medium,8.51,1920,0.0,42,10
496,o4-mini,in-front,in-front-right,0,medium,8.50,1920,0.0,42,10
497,o4-mini,in-front,in-front,1,medium,16.33,2621,0.0,42,10
498,o4-mini,in-front,in-front-right,0,medium,8.56,1856,0.0,42,10
499,o4-mini,in-front,in-front-right,0,medium,13.34,2304,0.0,42,10
500,o4-mini,in-front,in-front-right,0,medium,14.71,2688,0.0,42,10
501,o4-mini,right,in-front-right,0,medium,5.61,1855,0.0,42,10
502,o4-mini,right,in-front-right,0,medium,13.54,2691,0.0,42,10
503,o4-mini,right,right,1,medium,9.01,2108,0.0,42,10
504,o4-mini,right,right,1,medium,5.93,1788,0.0,42,10
505,o4-mini,right,in-front-right,0,medium,5.63,1792,0.0,42,10
506,o4-mini,right,in-front-right,0,medium,11.06,2496,0.0,42,10
507,o4-mini,right,in-front-right,0,medium,7.27,1984,0.0,42,10
508,o4-mini,right,in-front-right,0,medium,9.01,1983,0.0,42,10
509,o4-mini,right,in-front-right,0,medium,11.68,2432,0.0,42,10
510,o4-mini,right,right,1,medium,17.30,2812,0.0,42,10
511,o4-mini,right,right,1,medium,7.99,2044,0.0,42,10
512,o4-mini,right,right,1,medium,11.12,2427,0.0,42,10
513,o4-mini,right,in-front-right,0,medium,12.43,2304,0.0,42,10
514,o4-mini,right,in-front-right,0,medium,15.36,2879,0.0,42,10
515,o4-mini,right,right,1,medium,14.74,2876,0.0,42,10
516,o4-mini,right,right,1,medium,2.46,1404,0.0,42,10
517,o4-mini,right,behind-right,0,medium,7.89,2174,0.0,42,10
518,o4-mini,right,behind-right,0,medium,10.24,2365,0.0,42,10
519,o4-mini,right,in-front-right,0,medium,5.63,1728,0.0,42,10
520,o4-mini,right,in-front-right,0,medium,12.35,2495,0.0,42,10
521,o4-mini,right,in-front-right,0,medium,7.01,1919,0.0,42,10
522,o4-mini,right,behind-right,0,medium,8.70,2045,0.0,42,10
523,o4-mini,right,right,1,medium,3.79,1468,0.0,42,10
524,o4-mini,right,right,1,medium,11.41,2236,0.0,42,10
525,o4-mini,right,in-front-right,0,medium,7.03,1985,0.0,42,10
526,o4-mini,right,in-front-right,0,medium,5.70,1792,0.0,42,10
527,o4-mini,right,in-front-right,0,medium,19.79,3647,0.0,42,10
528,o4-mini,right,left,0,medium,39.84,2748,0.0,42,10
529,o4-mini,right,in-front-right,0,medium,31.20,2176,0.0,42,10
530,o4-mini,right,right,1,medium,24.14,2300,0.0,42,10
531,o4-mini,right,in-front-right,0,medium,6.81,1792,0.0,42,10
532,o4-mini,right,right,1,medium,10.30,2044,0.0,42,10
533,o4-mini,right,in-front-right,0,medium,7.02,1792,0.0,42,10
534,o4-mini,right,in-front-right,0,medium,5.21,1792,0.0,42,10
535,o4-mini,right,right,1,medium,8.58,2235,0.0,42,10
536,o4-mini,right,in-front-right,0,medium,9.24,1984,0.0,42,10
537,o4-mini,right,right,1,medium,8.41,1789,0.0,42,10
538,o4-mini,right,behind-right,0,medium,11.57,1982,0.0,42,10
539,o4-mini,right,in-front-right,0,medium,9.52,1984,0.0,42,10
540,o4-mini,right,behind-right,0,medium,16.18,2173,0.0,42,10
541,o4-mini,right,behind-right,0,medium,14.23,2110,0.0,42,10
542,o4-mini,right,right,1,medium,25.61,1916,0.0,42,10
543,o4-mini,right,right,1,medium,4.70,1724,0.0,42,10
544,o4-mini,right,behind-right,0,medium,13.01,2750,0.0,42,10
545,o4-mini,right,in-front-right,0,medium,9.64,2239,0.0,42,10
546,o4-mini,right,in-front-right,0,medium,4.80,1664,0.0,42,10
547,o4-mini,right,behind-right,0,medium,11.67,2430,0.0,42,10
548,o4-mini,right,behind-right,0,medium,10.40,2174,0.0,42,10
549,o4-mini,right,right,1,medium,14.41,2684,0.0,42,10
550,o4-mini,right,behind-right,0,medium,7.65,1983,0.0,42,10
551,o4-mini,behind-left,behind-left,1,medium,12.14,2302,0.0,42,10
552,o4-mini,behind-left,behind-left,1,medium,4.06,1598,0.0,42,10
553,o4-mini,behind-left,behind-left,1,medium,6.94,1853,0.0,42,10
554,o4-mini,behind-left,behind-left,1,medium,15.88,1726,0.0,42,10
555,o4-mini,behind-left,behind,0,medium,12.51,2556,0.0,42,10
556,o4-mini,behind-left,behind-left,1,medium,4.89,1661,0.0,42,10
557,o4-mini,behind-left,behind-left,1,medium,4.09,1598,0.0,42,10
558,o4-mini,behind-left,behind-left,1,medium,6.25,1853,0.0,42,10
559,o4-mini,behind-left,behind-left,1,medium,5.02,1662,0.0,42,10
560,o4-mini,behind-left,behind-left,1,medium,15.46,3006,0.0,42,10
561,o4-mini,behind-left,behind-left,1,medium,6.43,1854,0.0,42,10
562,o4-mini,behind-left,behind-left,1,medium,9.24,1533,0.0,42,10
563,o4-mini,behind-left,behind-left,1,medium,23.86,2110,0.0,42,10
564,o4-mini,behind-left,left,0,medium,19.76,3068,0.0,42,10
565,o4-mini,behind-left,behind-left,1,medium,11.98,2558,0.0,42,10
566,o4-mini,behind-left,behind-left,1,medium,7.88,1982,0.0,42,10
567,o4-mini,behind-left,behind-left,1,medium,10.55,2302,0.0,42,10
568,o4-mini,behind-left,behind-left,1,medium,6.04,1790,0.0,42,10
569,o4-mini,behind-left,behind-left,1,medium,4.61,1661,0.0,42,10
570,o4-mini,behind-left,behind-left,1,medium,11.78,2303,0.0,42,10
571,o4-mini,behind-left,behind-left,1,medium,4.40,1533,0.0,42,10
572,o4-mini,behind-left,behind-left,1,medium,9.32,1982,0.0,42,10
573,o4-mini,behind-left,behind-left,1,medium,8.09,1982,0.0,42,10
574,o4-mini,behind-left,behind-left,1,medium,7.48,1982,0.0,42,10
575,o4-mini,behind-left,behind-left,1,medium,6.14,1790,0.0,42,10
576,o4-mini,behind-left,behind-left,1,medium,10.55,2366,0.0,42,10
577,o4-mini,behind-left,behind-left,1,medium,5.94,1790,0.0,42,10
578,o4-mini,behind-left,left,0,medium,12.39,2300,0.0,42,10
579,o4-mini,behind-left,behind-left,1,medium,8.51,1917,0.0,42,10
580,o4-mini,behind-left,behind-left,1,medium,17.09,2814,0.0,42,10
581,o4-mini,behind-left,behind-left,1,medium,8.03,1854,0.0,42,10
582,o4-mini,behind-left,behind-left,1,medium,10.51,2302,0.0,42,10
583,o4-mini,behind-left,behind-left,1,medium,5.83,1790,0.0,42,10
584,o4-mini,behind-left,behind-left,1,medium,7.17,1982,0.0,42,10
585,o4-mini,behind-left,behind-left,1,medium,6.55,1918,0.0,42,10
586,o4-mini,behind-left,behind-left,1,medium,7.67,1981,0.0,42,10
587,o4-mini,behind-left,behind-left,1,medium,9.94,2174,0.0,42,10
588,o4-mini,behind-left,behind-left,1,medium,13.84,2621,0.0,42,10
589,o4-mini,behind-left,behind-left,1,medium,18.65,3070,0.0,42,10
590,o4-mini,behind-left,behind-left,1,medium,4.99,1726,0.0,42,10
591,o4-mini,behind-left,behind-left,1,medium,4.26,1661,0.0,42,10
592,o4-mini,behind-left,left,0,medium,8.24,2108,0.0,42,10
593,o4-mini,behind-left,behind-left,1,medium,5.93,1790,0.0,42,10
594,o4-mini,behind-left,behind-left,1,medium,4.71,1726,0.0,42,10
595,o4-mini,behind-left,behind-left,1,medium,8.96,2301,0.0,42,10
596,o4-mini,behind-left,behind-left,1,medium,17.26,2941,0.0,42,10
597,o4-mini,behind-left,behind-left,1,medium,13.72,2749,0.0,42,10
598,o4-mini,behind-left,behind-left,1,medium,5.97,1726,0.0,42,10
599,o4-mini,behind-left,behind-left,1,medium,4.26,1598,0.0,42,10
600,o4-mini,behind-left,behind-left,1,medium,10.44,2494,0.0,42,10
601,o4-mini,behind,behind-right,0,medium,7.79,2174,0.0,42,10
602,o4-mini,behind,behind-right,0,medium,8.31,2173,0.0,42,10
603,o4-mini,behind,behind,1,medium,16.34,2940,0.0,42,10
604,o4-mini,behind,behind-left,0,medium,8.19,2045,0.0,42,10
605,o4-mini,behind,behind-right,0,medium,8.60,2239,0.0,42,10
606,o4-mini,behind,behind-left,0,medium,12.44,2558,0.0,42,10
607,o4-mini,behind,behind-right,0,medium,18.09,3134,0.0,42,10
608,o4-mini,behind,behind-right,0,medium,9.08,1982,0.0,42,10
609,o4-mini,behind,behind-right,0,medium,5.99,1726,0.0,42,10
610,o4-mini,behind,behind-left,0,medium,18.57,2174,0.0,42,10
611,o4-mini,behind,behind-left,0,medium,38.11,2813,0.0,42,10
612,o4-mini,behind,behind-left,0,medium,9.62,1725,0.0,42,10
613,o4-mini,behind,behind-left,0,medium,18.23,2302,0.0,42,10
614,o4-mini,behind,behind-left,0,medium,6.31,1918,0.0,42,10
615,o4-mini,behind,behind-left,0,medium,9.36,2239,0.0,42,10
616,o4-mini,behind,behind-right,0,medium,10.85,2366,0.0,42,10
617,o4-mini,behind,behind-left,0,medium,9.58,1789,0.0,42,10
618,o4-mini,behind,behind-left,0,medium,14.11,1917,0.0,42,10
619,o4-mini,behind,behind,1,medium,11.22,1723,0.0,42,10
620,o4-mini,behind,behind-right,0,medium,14.51,2558,0.0,42,10
621,o4-mini,behind,behind-right,0,medium,6.15,1726,0.0,42,10
622,o4-mini,behind,behind-right,0,medium,5.90,1917,0.0,42,10
623,o4-mini,behind,behind-right,0,medium,7.13,1918,0.0,42,10
624,o4-mini,behind,behind-left,0,medium,4.76,1726,0.0,42,10
625,o4-mini,behind,behind-right,0,medium,15.60,3006,0.0,42,10
626,o4-mini,behind,behind,1,medium,11.29,2299,0.0,42,10
627,o4-mini,behind,behind-right,0,medium,8.67,1917,0.0,42,10
628,o4-mini,behind,behind,1,medium,20.29,2940,0.0,42,10
629,o4-mini,behind,behind-right,0,medium,6.99,1725,0.0,42,10
630,o4-mini,behind,behind-right,0,medium,6.58,1726,0.0,42,10
631,o4-mini,behind,behind,1,medium,12.15,2427,0.0,42,10
632,o4-mini,behind,behind-left,0,medium,20.25,3454,0.0,42,10
633,o4-mini,behind,behind-right,0,medium,11.81,2494,0.0,42,10
634,o4-mini,behind,behind-right,0,medium,6.62,1854,0.0,42,10
635,o4-mini,behind,behind-left,0,medium,13.52,2494,0.0,42,10
636,o4-mini,behind,behind-right,0,medium,9.57,2110,0.0,42,10
637,o4-mini,behind,behind-right,0,medium,9.88,1854,0.0,42,10
638,o4-mini,behind,behind-left,0,medium,11.31,2302,0.0,42,10
639,o4-mini,behind,behind-left,0,medium,10.52,2302,0.0,42,10
640,o4-mini,behind,behind-left,0,medium,5.51,1790,0.0,42,10
641,o4-mini,behind,behind-right,0,medium,11.07,2301,0.0,42,10
642,o4-mini,behind,behind-right,0,medium,13.38,2366,0.0,42,10
643,o4-mini,behind,behind-left,0,medium,7.19,1982,0.0,42,10
644,o4-mini,behind,behind-left,0,medium,4.92,1662,0.0,42,10
645,o4-mini,behind,behind,1,medium,3.37,1532,0.0,42,10
646,o4-mini,behind,behind-left,0,medium,13.72,2686,0.0,42,10
647,o4-mini,behind,behind,1,medium,5.32,1596,0.0,42,10
648,o4-mini,behind,behind-right,0,medium,5.12,1598,0.0,42,10
649,o4-mini,behind,behind-left,0,medium,24.07,2750,0.0,42,10
650,o4-mini,behind,behind,1,medium,16.28,1852,0.0,42,10
651,o4-mini,in-front-right,in-front,0,medium,19.25,1984,0.0,42,10
652,o4-mini,in-front-right,in-front-right,1,medium,5.83,1599,0.0,42,10
653,o4-mini,in-front-right,in-front-right,1,medium,9.11,1920,0.0,42,10
654,o4-mini,in-front-right,in-front-right,1,medium,5.94,1663,0.0,42,10
655,o4-mini,in-front-right,right,0,medium,14.21,2812,0.0,42,10
656,o4-mini,in-front-right,in-front-right,1,medium,6.36,1920,0.0,42,10
657,o4-mini,in-front-right,in-front,0,medium,14.05,2813,0.0,42,10
658,o4-mini,in-front-right,in-front-right,1,medium,4.17,1536,0.0,42,10
659,o4-mini,in-front-right,in-front-right,1,medium,9.34,1983,0.0,42,10
660,o4-mini,in-front-right,in-front-right,1,medium,27.95,3072,0.0,42,10
661,o4-mini,in-front-right,in-front-right,1,medium,7.92,1792,0.0,42,10
662,o4-mini,in-front-right,in-front-right,1,medium,4.37,1600,0.0,42,10
663,o4-mini,in-front-right,in-front-right,1,medium,10.47,2304,0.0,42,10
664,o4-mini,in-front-right,in-front-right,1,medium,8.07,1984,0.0,42,10
665,o4-mini,in-front-right,in-front-right,1,medium,8.08,1983,0.0,42,10
666,o4-mini,in-front-right,in-front-right,1,medium,9.08,2112,0.0,42,10
667,o4-mini,in-front-right,in-front-right,1,medium,7.51,1919,0.0,42,10
668,o4-mini,in-front-right,in-front-right,1,medium,17.52,3328,0.0,42,10
669,o4-mini,in-front-right,in-front-right,1,medium,16.28,3006,0.0,42,10
670,o4-mini,in-front-right,in-front-right,1,medium,7.44,1792,0.0,42,10
671,o4-mini,in-front-right,in-front-right,1,medium,8.22,1856,0.0,42,10
672,o4-mini,in-front-right,in-front-right,1,medium,8.80,1920,0.0,42,10
673,o4-mini,in-front-right,in-front-right,1,medium,10.76,2303,0.0,42,10
674,o4-mini,in-front-right,in-front-right,1,medium,33.88,4480,0.0,42,10
675,o4-mini,in-front-right,in-front-right,1,medium,27.56,4031,0.0,42,10
676,o4-mini,in-front-right,in-front-right,1,medium,11.47,2112,0.0,42,10
677,o4-mini,in-front-right,in-front-right,1,medium,7.99,1984,0.0,42,10
678,o4-mini,in-front-right,in-front-right,1,medium,13.83,2624,0.0,42,10
679,o4-mini,in-front-right,in-front-right,1,medium,18.33,1855,0.0,42,10
680,o4-mini,in-front-right,in-front-right,1,medium,18.33,1856,0.0,42,10
681,o4-mini,in-front-right,in-front-right,1,medium,20.07,2432,0.0,42,10
682,o4-mini,in-front-right,right,0,medium,5.41,1660,0.0,42,10
683,o4-mini,in-front-right,in-front-right,1,medium,8.30,2047,0.0,42,10
684,o4-mini,in-front-right,in-front-right,1,medium,9.83,2112,0.0,42,10
685,o4-mini,in-front-right,in-front-right,1,medium,17.82,2240,0.0,42,10
686,o4-mini,in-front-right,in-front-right,1,medium,4.52,1664,0.0,42,10
687,o4-mini,in-front-right,in-front-right,1,medium,9.62,1983,0.0,42,10
688,o4-mini,in-front-right,in-front-right,1,medium,8.39,1920,0.0,42,10
689,o4-mini,in-front-right,in-front-right,1,medium,6.85,1855,0.0,42,10
690,o4-mini,in-front-right,in-front-right,1,medium,5.38,1663,0.0,42,10
691,o4-mini,in-front-right,in-front-right,1,medium,7.63,1920,0.0,42,10
692,o4-mini,in-front-right,right,0,medium,14.53,2555,0.0,42,10
693,o4-mini,in-front-right,in-front-right,1,medium,12.82,2368,0.0,42,10
694,o4-mini,in-front-right,in-front,0,medium,6.34,1918,0.0,42,10
695,o4-mini,in-front-right,in-front-right,1,medium,3.90,1599,0.0,42,10
696,o4-mini,in-front-right,in-front-right,1,medium,4.77,1727,0.0,42,10
697,o4-mini,in-front-right,in-front-right,1,medium,7.42,2112,0.0,42,10
698,o4-mini,in-front-right,in-front-right,1,medium,9.63,2303,0.0,42,10
699,o4-mini,in-front-right,in-front-right,1,medium,10.14,2368,0.0,42,10
700,o4-mini,in-front-right,in-front-right,1,medium,4.48,1600,0.0,42,10
701,o4-mini,in-front-left,in-front-left,1,medium,5.66,1727,0.0,42,10
702,o4-mini,in-front-left,in-front-left,1,medium,10.46,2112,0.0,42,10
703,o4-mini,in-front-left,in-front-left,1,medium,5.47,1728,0.0,42,10
704,o4-mini,in-front-left,in-front-left,1,medium,8.14,1919,0.0,42,10
705,o4-mini,in-front-left,in-front-left,1,medium,7.27,2047,0.0,42,10
706,o4-mini,in-front-left,in-front-left,1,medium,5.13,1728,0.0,42,10
707,o4-mini,in-front-left,in-front-left,1,medium,13.82,2752,0.0,42,10
708,o4-mini,in-front-left,in-front-left,1,medium,6.65,1920,0.0,42,10
709,o4-mini,in-front-left,in-front-left,1,medium,8.30,1792,0.0,42,10
710,o4-mini,in-front-left,in-front-left,1,medium,8.08,1856,0.0,42,10
711,o4-mini,in-front-left,in-front-left,1,medium,8.29,1856,0.0,42,10
712,o4-mini,in-front-left,in-front-left,1,medium,3.99,1663,0.0,42,10
713,o4-mini,in-front-left,in-front-left,1,medium,9.83,2047,0.0,42,10
714,o4-mini,in-front-left,in-front-left,1,medium,5.63,1727,0.0,42,10
715,o4-mini,in-front-left,in-front-left,1,medium,6.60,1920,0.0,42,10
716,o4-mini,in-front-left,in-front-left,1,medium,5.58,1792,0.0,42,10
717,o4-mini,in-front-left,in-front-left,1,medium,4.51,1727,0.0,42,10
718,o4-mini,in-front-left,in-front-left,1,medium,6.35,1919,0.0,42,10
719,o4-mini,in-front-left,in-front-left,1,medium,10.85,2304,0.0,42,10
720,o4-mini,in-front-left,in-front-left,1,medium,6.86,1919,0.0,42,10
721,o4-mini,in-front-left,in-front-left,1,medium,5.32,1728,0.0,42,10
722,o4-mini,in-front-left,in-front-left,1,medium,7.92,1920,0.0,42,10
723,o4-mini,in-front-left,in-front-left,1,medium,3.87,1472,0.0,42,10
724,o4-mini,in-front-left,in-front-left,1,medium,5.11,1600,0.0,42,10
725,o4-mini,in-front-left,in-front-left,1,medium,9.69,2047,0.0,42,10
726,o4-mini,in-front-left,left,0,medium,13.04,2748,0.0,42,10
727,o4-mini,in-front-left,in-front-left,1,medium,5.38,1600,0.0,42,10
728,o4-mini,in-front-left,in-front-left,1,medium,8.79,1920,0.0,42,10
729,o4-mini,in-front-left,in-front-left,1,medium,5.79,1856,0.0,42,10
730,o4-mini,in-front-left,in-front-left,1,medium,29.82,2240,0.0,42,10
731,o4-mini,in-front-left,in-front-left,1,medium,5.71,1728,0.0,42,10
732,o4-mini,in-front-left,left,0,medium,9.53,2300,0.0,42,10
733,o4-mini,in-front-left,in-front-left,1,medium,5.63,1727,0.0,42,10
734,o4-mini,in-front-left,in-front-left,1,medium,8.70,2176,0.0,42,10
735,o4-mini,in-front-left,in-front-left,1,medium,7.13,1920,0.0,42,10
736,o4-mini,in-front-left,in-front-left,1,medium,5.16,1728,0.0,42,10
737,o4-mini,in-front-left,in-front-left,1,medium,6.35,1791,0.0,42,10
738,o4-mini,in-front-left,left,0,medium,15.07,2812,0.0,42,10
739,o4-mini,in-front-left,in-front-left,1,medium,14.12,2624,0.0,42,10
740,o4-mini,in-front-left,in-front-left,1,medium,5.76,1856,0.0,42,10
741,o4-mini,in-front-left,in-front-right,0,medium,4.58,1728,0.0,42,10
742,o4-mini,in-front-left,in-front-left,1,medium,6.45,1919,0.0,42,10
743,o4-mini,in-front-left,in-front-left,1,medium,18.95,3200,0.0,42,10
744,o4-mini,in-front-left,in-front-left,1,medium,7.57,1920,0.0,42,10
745,o4-mini,in-front-left,in-front-left,1,medium,10.91,2175,0.0,42,10
746,o4-mini,in-front-left,in-front-left,1,medium,6.19,1728,0.0,42,10
747,o4-mini,in-front-left,in-front-left,1,medium,12.82,2304,0.0,42,10
748,o4-mini,in-front-left,in-front-left,1,medium,16.80,2624,0.0,42,10
749,o4-mini,in-front-left,in-front-left,1,medium,7.81,1792,0.0,42,10
750,o4-mini,in-front-left,in-front-left,1,medium,10.60,2048,0.0,42,10
751,o4-mini,behind-right,behind-right,1,medium,7.81,1790,0.0,42,10
752,o4-mini,behind-right,behind-right,1,medium,10.01,1918,0.0,42,10
753,o4-mini,behind-right,behind-right,1,medium,6.65,1662,0.0,42,10
754,o4-mini,behind-right,right,0,medium,20.04,2747,0.0,42,10
755,o4-mini,behind-right,behind-right,1,medium,26.46,2878,0.0,42,10
756,o4-mini,behind-right,behind-right,1,medium,12.49,2558,0.0,42,10
757,o4-mini,behind-right,behind-right,1,medium,6.76,1918,0.0,42,10
758,o4-mini,behind-right,behind-right,1,medium,11.36,2302,0.0,42,10
