prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,grid_size
491,gpt-4.1,left,in-front,0,medium,2.87,5
492,gpt-4.1,left,right,0,medium,2.26,5
493,gpt-4.1,left,right,0,medium,5.79,5
494,gpt-4.1,left,behind,0,medium,7.14,5
495,gpt-4.1,left,behind,0,medium,4.98,5
496,gpt-4.1,left,left,1,medium,3.48,5
497,gpt-4.1,left,in-front-right,0,medium,2.88,5
498,gpt-4.1,left,right,0,medium,2.48,5
499,gpt-4.1,left,right,0,medium,5.53,5
500,gpt-4.1,left,in-front,0,medium,1.91,5
501,gpt-4.1,in-front-right,behind,0,medium,3.83,5
502,gpt-4.1,in-front-right,right,0,medium,2.27,5
503,gpt-4.1,in-front-right,in-front-right,1,medium,5.34,5
504,gpt-4.1,in-front-right,left,0,medium,3.03,5
505,gpt-4.1,in-front-right,in-front,0,medium,8.05,5
506,gpt-4.1,in-front-right,in-front,0,medium,4.08,5
507,gpt-4.1,in-front-right,right,0,medium,6.54,5
508,gpt-4.1,in-front-right,behind,0,medium,6.54,5
509,gpt-4.1,in-front-right,in-front,0,medium,4.28,5
510,gpt-4.1,in-front-right,in-front,0,medium,2.05,5
511,gpt-4.1,in-front-right,left,0,medium,3.79,5
512,gpt-4.1,in-front-right,left,0,medium,3.96,5
513,gpt-4.1,in-front-right,in-front,0,medium,5.95,5
514,gpt-4.1,in-front-right,behind,0,medium,5.08,5
515,gpt-4.1,in-front-right,right,0,medium,6.45,5
516,gpt-4.1,in-front-right,behind,0,medium,3.13,5
517,gpt-4.1,in-front-right,in-front,0,medium,6.14,5
518,gpt-4.1,in-front-right,in-front-left,0,medium,8.38,5
519,gpt-4.1,in-front-right,in-front,0,medium,5.63,5
520,gpt-4.1,in-front-right,in-front,0,medium,1.82,5
521,gpt-4.1,in-front-right,behind,0,medium,5.55,5
522,gpt-4.1,in-front-right,right,0,medium,6.14,5
523,gpt-4.1,in-front-right,in-front,0,medium,2.59,5
524,gpt-4.1,in-front-right,in-front,0,medium,3.31,5
525,gpt-4.1,in-front-right,in-front-right,1,medium,4.99,5
526,gpt-4.1,in-front-right,left,0,medium,4.22,5
527,gpt-4.1,in-front-right,in-front,0,medium,2.66,5
528,gpt-4.1,in-front-right,right,0,medium,3.28,5
529,gpt-4.1,in-front-right,behind,0,medium,5.06,5
530,gpt-4.1,in-front-right,in-front,0,medium,5.22,5
531,gpt-4.1,in-front-right,left,0,medium,2.62,5
532,gpt-4.1,in-front-right,in-front-left,0,medium,4.27,5
533,gpt-4.1,in-front-right,left,0,medium,4.72,5
534,gpt-4.1,in-front-right,left,0,medium,6.27,5
535,gpt-4.1,in-front-right,in-front-left,0,medium,5.12,5
536,gpt-4.1,in-front-right,in-front-right,1,medium,5.39,5
537,gpt-4.1,in-front-right,in-front-right,1,medium,4.90,5
538,gpt-4.1,in-front-right,in-front-left,0,medium,5.65,5
539,gpt-4.1,in-front-right,in-front-right,1,medium,7.78,5
540,gpt-4.1,in-front-right,behind,0,medium,4.06,5
541,gpt-4.1,in-front-right,in-front-right,1,medium,4.20,5
542,gpt-4.1,in-front-right,in-front,0,medium,4.16,5
543,gpt-4.1,in-front-right,left,0,medium,2.70,5
544,gpt-4.1,in-front-right,behind,0,medium,5.47,5
545,gpt-4.1,in-front-right,in-front-right,1,medium,1.70,5
546,gpt-4.1,in-front-right,in-front,0,medium,2.59,5
547,gpt-4.1,in-front-right,in-front,0,medium,3.07,5
548,gpt-4.1,in-front-right,in-front-right,1,medium,7.72,5
549,gpt-4.1,in-front-right,in-front,0,medium,2.93,5
550,gpt-4.1,in-front-right,right,0,medium,1.85,5
551,gpt-4.1,behind-right,in-front,0,medium,2.31,5
552,gpt-4.1,behind-right,in-front-right,0,medium,6.33,5
553,gpt-4.1,behind-right,left,0,medium,7.38,5
554,gpt-4.1,behind-right,in-front-right,0,medium,7.07,5
555,gpt-4.1,behind-right,right,0,medium,5.42,5
556,gpt-4.1,behind-right,in-front,0,medium,7.49,5
557,gpt-4.1,behind-right,left,0,medium,4.60,5
558,gpt-4.1,behind-right,right,0,medium,3.07,5
559,gpt-4.1,behind-right,in-front-right,0,medium,3.75,5
560,gpt-4.1,behind-right,in-front-left,0,medium,5.20,5
561,gpt-4.1,behind-right,in-front,0,medium,3.64,5
562,gpt-4.1,behind-right,in-front,0,medium,2.68,5
563,gpt-4.1,behind-right,right,0,medium,3.51,5
564,gpt-4.1,behind-right,in-front-right,0,medium,7.46,5
565,gpt-4.1,behind-right,in-front,0,medium,2.63,5
566,gpt-4.1,behind-right,right,0,medium,6.97,5
567,gpt-4.1,behind-right,left,0,medium,3.37,5
568,gpt-4.1,behind-right,in-front,0,medium,2.66,5
569,gpt-4.1,behind-right,in-front-right,0,medium,7.36,5
570,gpt-4.1,behind-right,in-front,0,medium,6.22,5
571,gpt-4.1,behind-right,in-front,0,medium,2.70,5
572,gpt-4.1,behind-right,right,0,medium,8.43,5
573,gpt-4.1,behind-right,in-front,0,medium,7.91,5
574,gpt-4.1,behind-right,in-front-left,0,medium,8.91,5
575,gpt-4.1,behind-right,in-front,0,medium,4.42,5
576,gpt-4.1,behind-right,behind,0,medium,5.00,5
577,gpt-4.1,behind-right,in-front,0,medium,2.73,5
578,gpt-4.1,behind-right,in-front,0,medium,7.58,5
579,gpt-4.1,behind-right,in-front,0,medium,4.77,5
580,gpt-4.1,behind-right,in-front,0,medium,3.06,5
581,gpt-4.1,behind-right,in-front-left,0,medium,10.85,5
582,gpt-4.1,behind-right,left,0,medium,3.98,5
583,gpt-4.1,behind-right,in-front-right,0,medium,6.66,5
584,gpt-4.1,behind-right,left,0,medium,4.46,5
585,gpt-4.1,behind-right,in-front-right,0,medium,5.98,5
586,gpt-4.1,behind-right,in-front-right,0,medium,7.39,5
587,gpt-4.1,behind-right,in-front,0,medium,6.64,5
588,gpt-4.1,behind-right,in-front-left,0,medium,13.49,5
589,gpt-4.1,behind-right,behind,0,medium,5.04,5
590,gpt-4.1,behind-right,in-front,0,medium,3.89,5
591,gpt-4.1,behind-right,in-front,0,medium,4.30,5
592,gpt-4.1,behind-right,in-front,0,medium,3.28,5
593,gpt-4.1,behind-right,left,0,medium,4.20,5
594,gpt-4.1,behind-right,right,0,medium,2.25,5
595,gpt-4.1,behind-right,in-front,0,medium,3.69,5
596,gpt-4.1,behind-right,in-front,0,medium,3.99,5
597,gpt-4.1,behind-right,right,0,medium,4.20,5
598,gpt-4.1,behind-right,in-front,0,medium,3.84,5
599,gpt-4.1,behind-right,left,0,medium,3.94,5
600,gpt-4.1,behind-right,right,0,medium,3.33,5
601,gpt-4.1,in-front-left,in-front,0,medium,4.56,5
602,gpt-4.1,in-front-left,in-front,0,medium,2.59,5
603,gpt-4.1,in-front-left,in-front-right,0,medium,5.77,5
604,gpt-4.1,in-front-left,right,0,medium,3.58,5
605,gpt-4.1,in-front-left,in-front,0,medium,2.53,5
606,gpt-4.1,in-front-left,left,0,medium,5.02,5
607,gpt-4.1,in-front-left,in-front-left,1,medium,4.07,5
608,gpt-4.1,in-front-left,right,0,medium,2.79,5
609,gpt-4.1,in-front-left,in-front-left,1,medium,10.64,5
610,gpt-4.1,in-front-left,in-front,0,medium,3.49,5
611,gpt-4.1,in-front-left,in-front-left,1,medium,4.86,5
612,gpt-4.1,in-front-left,in-front,0,medium,4.52,5
613,gpt-4.1,in-front-left,left,0,medium,3.73,5
614,gpt-4.1,in-front-left,right,0,medium,7.39,5
615,gpt-4.1,in-front-left,in-front,0,medium,2.55,5
616,gpt-4.1,in-front-left,in-front,0,medium,3.82,5
617,gpt-4.1,in-front-left,left,0,medium,6.08,5
618,gpt-4.1,in-front-left,left,0,medium,4.82,5
619,gpt-4.1,in-front-left,in-front,0,medium,3.33,5
620,gpt-4.1,in-front-left,in-front-right,0,medium,3.49,5
621,gpt-4.1,in-front-left,left,0,medium,2.09,5
622,gpt-4.1,in-front-left,in-front-left,1,medium,5.52,5
623,gpt-4.1,in-front-left,in-front,0,medium,6.15,5
624,gpt-4.1,in-front-left,left,0,medium,4.05,5
625,gpt-4.1,in-front-left,in-front,0,medium,2.91,5
626,gpt-4.1,in-front-left,in-front-right,0,medium,12.04,5
627,gpt-4.1,in-front-left,right,0,medium,4.31,5
628,gpt-4.1,in-front-left,in-front,0,medium,5.84,5
629,gpt-4.1,in-front-left,left,0,medium,3.18,5
630,gpt-4.1,in-front-left,behind,0,medium,6.12,5
631,gpt-4.1,in-front-left,in-front,0,medium,2.31,5
632,gpt-4.1,in-front-left,in-front-left,1,medium,3.79,5
633,gpt-4.1,in-front-left,in-front,0,medium,6.56,5
634,gpt-4.1,in-front-left,right,0,medium,3.25,5
635,gpt-4.1,in-front-left,in-front-left,1,medium,4.80,5
636,gpt-4.1,in-front-left,left,0,medium,2.76,5
637,gpt-4.1,in-front-left,in-front,0,medium,2.91,5
638,gpt-4.1,in-front-left,in-front,0,medium,4.07,5
639,gpt-4.1,in-front-left,in-front,0,medium,2.89,5
640,gpt-4.1,in-front-left,in-front,0,medium,4.34,5
641,gpt-4.1,in-front-left,in-front,0,medium,3.15,5
642,gpt-4.1,in-front-left,behind,0,medium,4.90,5
643,gpt-4.1,in-front-left,in-front,0,medium,3.38,5
644,gpt-4.1,in-front-left,behind,0,medium,7.12,5
645,gpt-4.1,in-front-left,right,0,medium,2.34,5
646,gpt-4.1,in-front-left,in-front,0,medium,9.22,5
647,gpt-4.1,in-front-left,in-front,0,medium,2.75,5
648,gpt-4.1,in-front-left,right,0,medium,3.56,5
649,gpt-4.1,in-front-left,in-front-right,0,medium,4.33,5
650,gpt-4.1,in-front-left,behind,0,medium,6.90,5
651,gpt-4.1,in-front,in-front,1,medium,6.09,5
652,gpt-4.1,in-front,right,0,medium,8.73,5
653,gpt-4.1,in-front,in-front-left,0,medium,5.14,5
654,gpt-4.1,in-front,behind,0,medium,3.89,5
655,gpt-4.1,in-front,in-front,1,medium,7.72,5
656,gpt-4.1,in-front,behind,0,medium,6.32,5
657,gpt-4.1,in-front,in-front-right,0,medium,8.59,5
658,gpt-4.1,in-front,in-front,1,medium,2.67,5
659,gpt-4.1,in-front,in-front-right,0,medium,6.08,5
660,gpt-4.1,in-front,right,0,medium,2.86,5
661,gpt-4.1,in-front,in-front,1,medium,4.58,5
662,gpt-4.1,in-front,in-front-right,0,medium,4.48,5
663,gpt-4.1,in-front,right,0,medium,5.30,5
664,gpt-4.1,in-front,left,0,medium,7.37,5
665,gpt-4.1,in-front,in-front-right,0,medium,11.87,5
666,gpt-4.1,in-front,in-front-right,0,medium,5.22,5
667,gpt-4.1,in-front,behind,0,medium,4.96,5
668,gpt-4.1,in-front,in-front,1,medium,1.60,5
669,gpt-4.1,in-front,in-front,1,medium,3.16,5
670,gpt-4.1,in-front,left,0,medium,6.99,5
671,gpt-4.1,in-front,behind,0,medium,6.94,5
672,gpt-4.1,in-front,in-front,1,medium,3.29,5
673,gpt-4.1,in-front,in-front-left,0,medium,7.74,5
674,gpt-4.1,in-front,behind,0,medium,6.67,5
675,gpt-4.1,in-front,behind,0,medium,4.53,5
676,gpt-4.1,in-front,in-front,1,medium,2.05,5
677,gpt-4.1,in-front,right,0,medium,2.43,5
678,gpt-4.1,in-front,left,0,medium,19.52,5
679,gpt-4.1,in-front,behind,0,medium,5.43,5
680,gpt-4.1,in-front,right,0,medium,7.68,5
681,gpt-4.1,in-front,in-front,1,medium,6.43,5
682,gpt-4.1,in-front,left,0,medium,8.97,5
683,gpt-4.1,in-front,in-front-right,0,medium,6.91,5
684,gpt-4.1,in-front,in-front,1,medium,5.54,5
685,gpt-4.1,in-front,in-front-left,0,medium,4.15,5
686,gpt-4.1,in-front,in-front-right,0,medium,6.07,5
687,gpt-4.1,in-front,behind,0,medium,8.08,5
688,gpt-4.1,in-front,in-front,1,medium,3.18,5
689,gpt-4.1,in-front,in-front-right,0,medium,4.09,5
690,gpt-4.1,in-front,right,0,medium,6.13,5
691,gpt-4.1,in-front,left,0,medium,5.90,5
692,gpt-4.1,in-front,in-front,1,medium,1.97,5
693,gpt-4.1,in-front,in-front,1,medium,2.16,5
694,gpt-4.1,in-front,in-front-right,0,medium,5.41,5
695,gpt-4.1,in-front,in-front,1,medium,3.53,5
696,gpt-4.1,in-front,in-front-right,0,medium,4.90,5
697,gpt-4.1,in-front,in-front,1,medium,2.77,5
698,gpt-4.1,in-front,right,0,medium,8.27,5
699,gpt-4.1,in-front,right,0,medium,3.89,5
700,gpt-4.1,in-front,behind,0,medium,8.55,5
701,gpt-4.1,behind-left,in-front,0,medium,5.04,5
702,gpt-4.1,behind-left,in-front-left,0,medium,5.43,5
703,gpt-4.1,behind-left,in-front-right,0,medium,4.66,5
704,gpt-4.1,behind-left,right,0,medium,4.49,5
705,gpt-4.1,behind-left,in-front-right,0,medium,8.20,5
706,gpt-4.1,behind-left,in-front,0,medium,6.12,5
707,gpt-4.1,behind-left,in-front,0,medium,6.06,5
708,gpt-4.1,behind-left,in-front,0,medium,3.19,5
709,gpt-4.1,behind-left,right,0,medium,7.87,5
710,gpt-4.1,behind-left,in-front,0,medium,2.27,5
711,gpt-4.1,behind-left,right,0,medium,8.55,5
712,gpt-4.1,behind-left,behind,0,medium,4.25,5
713,gpt-4.1,behind-left,in-front-right,0,medium,5.52,5
714,gpt-4.1,behind-left,in-front-right,0,medium,7.31,5
715,gpt-4.1,behind-left,in-front,0,medium,2.82,5
716,gpt-4.1,behind-left,in-front-right,0,medium,4.71,5
717,gpt-4.1,behind-left,in-front,0,medium,7.87,5
718,gpt-4.1,behind-left,in-front,0,medium,3.51,5
719,gpt-4.1,behind-left,in-front,0,medium,3.67,5
720,gpt-4.1,behind-left,left,0,medium,2.12,5
721,gpt-4.1,behind-left,left,0,medium,9.20,5
722,gpt-4.1,behind-left,in-front,0,medium,6.34,5
723,gpt-4.1,behind-left,in-front,0,medium,4.15,5
724,gpt-4.1,behind-left,right,0,medium,5.57,5
725,gpt-4.1,behind-left,in-front,0,medium,2.67,5
726,gpt-4.1,behind-left,left,0,medium,3.03,5
727,gpt-4.1,behind-left,right,0,medium,2.53,5
728,gpt-4.1,behind-left,in-front,0,medium,2.16,5
729,gpt-4.1,behind-left,in-front,0,medium,3.22,5
730,gpt-4.1,behind-left,in-front,0,medium,3.79,5
731,gpt-4.1,behind-left,in-front,0,medium,5.37,5
732,gpt-4.1,behind-left,in-front,0,medium,3.75,5
733,gpt-4.1,behind-left,left,0,medium,3.07,5
734,gpt-4.1,behind-left,in-front-right,0,medium,2.87,5
735,gpt-4.1,behind-left,in-front,0,medium,3.48,5
736,gpt-4.1,behind-left,in-front,0,medium,4.61,5
737,gpt-4.1,behind-left,in-front,0,medium,5.11,5
738,gpt-4.1,behind-left,in-front,0,medium,4.00,5
739,gpt-4.1,behind-left,left,0,medium,2.34,5
740,gpt-4.1,behind-left,left,0,medium,2.76,5
741,gpt-4.1,behind-left,in-front-right,0,medium,5.48,5
742,gpt-4.1,behind-left,behind,0,medium,4.74,5
743,gpt-4.1,behind-left,in-front,0,medium,4.05,5
744,gpt-4.1,behind-left,behind,0,medium,6.66,5
745,gpt-4.1,behind-left,right,0,medium,3.78,5
746,gpt-4.1,behind-left,right,0,medium,6.19,5
747,gpt-4.1,behind-left,right,0,medium,3.96,5
748,gpt-4.1,behind-left,behind,0,medium,6.53,5
749,gpt-4.1,behind-left,in-front,0,medium,3.52,5
750,gpt-4.1,behind-left,in-front-right,0,medium,6.88,5
751,gpt-4.1,behind,in-front,0,medium,2.22,5
752,gpt-4.1,behind,in-front-left,0,medium,8.15,5
753,gpt-4.1,behind,behind,1,medium,2.14,5
754,gpt-4.1,behind,left,0,medium,2.41,5
755,gpt-4.1,behind,behind,1,medium,5.57,5
756,gpt-4.1,behind,in-front,0,medium,4.03,5
757,gpt-4.1,behind,behind,1,medium,3.53,5
758,gpt-4.1,behind,in-front,0,medium,3.38,5
759,gpt-4.1,behind,left,0,medium,5.43,5
760,gpt-4.1,behind,in-front,0,medium,4.24,5
761,gpt-4.1,behind,in-front-left,0,medium,8.19,5
762,gpt-4.1,behind,in-front,0,medium,2.63,5
763,gpt-4.1,behind,right,0,medium,1.84,5
764,gpt-4.1,behind,behind,1,medium,4.84,5
765,gpt-4.1,behind,in-front-left,0,medium,4.64,5
766,gpt-4.1,behind,left,0,medium,4.66,5
767,gpt-4.1,behind,in-front,0,medium,3.57,5
768,gpt-4.1,behind,in-front-right,0,medium,5.65,5
769,gpt-4.1,behind,in-front-right,0,medium,7.38,5
770,gpt-4.1,behind,right,0,medium,2.57,5
771,gpt-4.1,behind,behind,1,medium,1.60,5
772,gpt-4.1,behind,in-front-right,0,medium,6.07,5
773,gpt-4.1,behind,in-front,0,medium,2.36,5
774,gpt-4.1,behind,left,0,medium,2.55,5
775,gpt-4.1,behind,in-front,0,medium,6.40,5
776,gpt-4.1,behind,in-front,0,medium,2.93,5
777,gpt-4.1,behind,behind,1,medium,7.20,5
778,gpt-4.1,behind,left,0,medium,3.72,5
779,gpt-4.1,behind,right,0,medium,2.17,5
780,gpt-4.1,behind,behind,1,medium,3.12,5
781,gpt-4.1,behind,behind,1,medium,3.25,5
782,gpt-4.1,behind,behind,1,medium,1.43,5
783,gpt-4.1,behind,behind,1,medium,5.36,5
784,gpt-4.1,behind,left,0,medium,5.32,5
785,gpt-4.1,behind,in-front,0,medium,2.69,5
786,gpt-4.1,behind,in-front,0,medium,5.28,5
787,gpt-4.1,behind,in-front,0,medium,2.01,5
788,gpt-4.1,behind,right,0,medium,1.59,5
789,gpt-4.1,behind,right,0,medium,3.52,5
790,gpt-4.1,behind,left,0,medium,5.49,5
791,gpt-4.1,behind,right,0,medium,4.14,5
792,gpt-4.1,behind,in-front,0,medium,4.75,5
793,gpt-4.1,behind,in-front-left,0,medium,6.03,5
794,gpt-4.1,behind,in-front-left,0,medium,6.32,5
795,gpt-4.1,behind,left,0,medium,5.08,5
796,gpt-4.1,behind,in-front,0,medium,3.18,5
797,gpt-4.1,behind,left,0,medium,2.46,5
798,gpt-4.1,behind,behind,1,medium,3.81,5
799,gpt-4.1,behind,in-front,0,medium,2.28,5
800,gpt-4.1,behind,behind,1,medium,5.50,5
